States,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,District
uttarakhand,2019,1,TOTAL,35834,60259060.58910632,rudraprayag district
uttarakhand,2019,1,TOTAL,154873,259133683.45728147,pauri garhwal district
uttarakhand,2019,1,TOTAL,92784,188532149.09953338,tehri garhwal district
kerala,2018,3,TOTAL,341861,663088952.7638565,thiruvananthapuram district
kerala,2018,3,TOTAL,69573,121876096.15716684,kasaragod district
kerala,2018,3,TOTAL,323771,521343702.7156196,malappuram district
kerala,2018,3,TOTAL,66341,108400526.62835038,pathanamthitta district
kerala,2018,3,TOTAL,52579,96212039.37300894,wayanad district
kerala,2018,3,TOTAL,129138,208917711.71637464,alappuzha district
kerala,2018,3,TOTAL,374581,602562108.7285004,kozhikode district
kerala,2018,3,TOTAL,154891,237302294.1078105,kollam district
kerala,2018,3,TOTAL,265041,447258554.15207183,thrissur district
kerala,2018,3,TOTAL,201468,329702201.45452887,palakkad district
kerala,2018,3,TOTAL,161613,256107072.92292744,kannur district
kerala,2018,3,TOTAL,185591,294011177.4497337,kottayam district
kerala,2018,3,TOTAL,731827,1317858232.2431176,ernakulam district
kerala,2018,3,TOTAL,76073,118384553.46241829,idukki district
kerala,2018,4,TOTAL,475377,937541020.9487805,thiruvananthapuram district
kerala,2018,4,TOTAL,99369,178991682.4763731,kasaragod district
kerala,2018,4,TOTAL,445963,712275700.16859,malappuram district
kerala,2018,4,TOTAL,99883,188812344.16017604,pathanamthitta district
kerala,2018,4,TOTAL,82834,162973755.87261727,wayanad district
kerala,2018,4,TOTAL,180730,307021229.6677927,alappuzha district
kerala,2018,4,TOTAL,492826,852029000.8762002,kozhikode district
kerala,2018,4,TOTAL,201274,339663300.07618785,kollam district
kerala,2018,4,TOTAL,369941,669618693.0635449,thrissur district
kerala,2018,4,TOTAL,278099,493228367.318028,palakkad district
kerala,2018,4,TOTAL,221021,387384391.7983955,kannur district
kerala,2018,4,TOTAL,244161,436012749.52668107,kottayam district
kerala,2018,4,TOTAL,1012043,1886966258.0311787,ernakulam district
kerala,2018,4,TOTAL,107133,194842742.82781494,idukki district
kerala,2018,2,TOTAL,241695,447463532.2875792,thiruvananthapuram district
kerala,2018,2,TOTAL,50723,79264188.98089561,kasaragod district
kerala,2018,2,TOTAL,268993,394434596.38289905,malappuram district
kerala,2018,2,TOTAL,50523,75627575.41254863,pathanamthitta district
kerala,2018,2,TOTAL,43621,75694975.62729506,wayanad district
kerala,2018,2,TOTAL,101141,157158524.65667993,alappuzha district
kerala,2018,2,TOTAL,262368,432276266.4294082,kozhikode district
kerala,2018,2,TOTAL,107011,158093455.3837409,kollam district
kerala,2018,2,TOTAL,194698,323326151.5548469,thrissur district
kerala,2018,2,TOTAL,148865,247495543.9461293,palakkad district
kerala,2018,2,TOTAL,123543,190249058.5368228,kannur district
kerala,2018,2,TOTAL,132766,219583423.4232789,kottayam district
kerala,2018,2,TOTAL,521535,992297917.6619761,ernakulam district
kerala,2018,2,TOTAL,60683,93958133.15853149,idukki district
kerala,2018,1,TOTAL,172079,275202215.5887567,thiruvananthapuram district
kerala,2018,1,TOTAL,37597,46522871.82306546,kasaragod district
kerala,2018,1,TOTAL,239508,256416524.03733116,malappuram district
kerala,2018,1,TOTAL,35435,44871379.63442598,pathanamthitta district
kerala,2018,1,TOTAL,32702,42622425.25359705,wayanad district
kerala,2018,1,TOTAL,74941,95014765.5124121,alappuzha district
kerala,2018,1,TOTAL,206971,264216575.61410832,kozhikode district
kerala,2018,1,TOTAL,76713,93495184.4858401,kollam district
kerala,2018,1,TOTAL,148871,200502461.32188034,thrissur district
kerala,2018,1,TOTAL,119324,155278345.54067275,palakkad district
kerala,2018,1,TOTAL,92260,112128543.0761299,kannur district
kerala,2018,1,TOTAL,102446,132788590.21251318,kottayam district
kerala,2018,1,TOTAL,390006,630357709.4293847,ernakulam district
kerala,2018,1,TOTAL,42527,53257161.57039655,idukki district
kerala,2022,3,TOTAL,11886964,16637313650.762661,thiruvananthapuram district
kerala,2022,3,TOTAL,2816269,4420477438.966047,kasaragod district
kerala,2022,3,TOTAL,11727280,15435401577.943787,malappuram district
kerala,2022,3,TOTAL,2373258,3615273641.3223248,pathanamthitta district
kerala,2022,3,TOTAL,3269014,4610462828.361015,wayanad district
kerala,2022,3,TOTAL,5705022,7973274496.748119,alappuzha district
kerala,2022,3,TOTAL,10298519,13830874892.026697,kozhikode district
kerala,2022,3,TOTAL,7100622,10992059341.720558,kollam district
kerala,2022,3,TOTAL,9037575,12908229884.950268,thrissur district
kerala,2022,3,TOTAL,6174837,9220755480.574833,palakkad district
kerala,2022,3,TOTAL,5631041,8674487770.19761,kannur district
kerala,2022,3,TOTAL,5918541,8495120284.447548,kottayam district
kerala,2022,3,TOTAL,35009862,41683362156.463394,ernakulam district
kerala,2022,3,TOTAL,2414100,3763325870.944789,idukki district
kerala,2022,4,TOTAL,12176949,16386992625.195726,thiruvananthapuram district
kerala,2022,4,TOTAL,3262433,4974165652.614264,kasaragod district
kerala,2022,4,TOTAL,12667960,16133583076.643559,malappuram district
kerala,2022,4,TOTAL,2676852,4082745437.8617306,pathanamthitta district
kerala,2022,4,TOTAL,3654113,5018793988.96143,wayanad district
kerala,2022,4,TOTAL,6094707,8414450111.973735,alappuzha district
kerala,2022,4,TOTAL,11205522,14187898844.87042,kozhikode district
kerala,2022,4,TOTAL,7022669,10513248742.581398,kollam district
kerala,2022,4,TOTAL,12802574,16539944197.055008,thrissur district
kerala,2022,4,TOTAL,6558445,9566627508.647114,palakkad district
kerala,2022,4,TOTAL,6407573,9291348716.042475,kannur district
kerala,2022,4,TOTAL,6551967,9198738854.992409,kottayam district
kerala,2022,4,TOTAL,39069167,44933855503.73201,ernakulam district
kerala,2022,4,TOTAL,2809537,4317415338.538482,idukki district
kerala,2022,2,TOTAL,8942858,13552082447.365555,thiruvananthapuram district
kerala,2022,2,TOTAL,2578012,4383382390.002622,kasaragod district
kerala,2022,2,TOTAL,11218062,15235042406.963661,malappuram district
kerala,2022,2,TOTAL,2074509,3519862948.5512266,pathanamthitta district
kerala,2022,2,TOTAL,2984234,4493999118.462679,wayanad district
kerala,2022,2,TOTAL,4151240,6503782725.4786625,alappuzha district
kerala,2022,2,TOTAL,10478852,15005755668.418482,kozhikode district
kerala,2022,2,TOTAL,5799455,10109273068.99764,kollam district
kerala,2022,2,TOTAL,8767715,13850991972.685724,thrissur district
kerala,2022,2,TOTAL,4998295,8233196635.528812,palakkad district
kerala,2022,2,TOTAL,5415196,8864093942.922422,kannur district
kerala,2022,2,TOTAL,4440370,7095672952.24407,kottayam district
kerala,2022,2,TOTAL,32257485,40076176147.54245,ernakulam district
kerala,2022,2,TOTAL,2259039,3773017123.960714,idukki district
kerala,2022,1,TOTAL,7747326,12106537679.278353,thiruvananthapuram district
kerala,2022,1,TOTAL,2282517,3923072928.3004293,kasaragod district
kerala,2022,1,TOTAL,10270093,13968886082.9426,malappuram district
kerala,2022,1,TOTAL,1963871,3361963455.2387085,pathanamthitta district
kerala,2022,1,TOTAL,2620413,4017486262.8773155,wayanad district
kerala,2022,1,TOTAL,3687088,5795828219.423043,alappuzha district
kerala,2022,1,TOTAL,9526680,13732159882.740732,kozhikode district
kerala,2022,1,TOTAL,4851496,8628660586.960697,kollam district
kerala,2022,1,TOTAL,7612460,12265599938.768522,thrissur district
kerala,2022,1,TOTAL,4504996,7445457072.739984,palakkad district
kerala,2022,1,TOTAL,4837076,7882293599.26064,kannur district
kerala,2022,1,TOTAL,4029330,6642441538.163085,kottayam district
kerala,2022,1,TOTAL,29451475,36915318572.07093,ernakulam district
kerala,2022,1,TOTAL,1896144,3303236645.929193,idukki district
kerala,2021,3,TOTAL,5427449,9208113081.714626,thiruvananthapuram district
kerala,2021,3,TOTAL,1491783,2655059896.771513,kasaragod district
kerala,2021,3,TOTAL,6691321,10228243297.037325,malappuram district
kerala,2021,3,TOTAL,1284731,2343169622.665164,pathanamthitta district
kerala,2021,3,TOTAL,1598807,2703543869.06237,wayanad district
kerala,2021,3,TOTAL,2505822,4227398745.144793,alappuzha district
kerala,2021,3,TOTAL,6483184,10352351671.467161,kozhikode district
kerala,2021,3,TOTAL,3321904,6085539500.552663,kollam district
kerala,2021,3,TOTAL,5059971,9074305921.546797,thrissur district
kerala,2021,3,TOTAL,2841134,5273353074.481866,palakkad district
kerala,2021,3,TOTAL,3200023,5705948607.452806,kannur district
kerala,2021,3,TOTAL,2719376,4787914328.519009,kottayam district
kerala,2021,3,TOTAL,19207421,26757448740.357033,ernakulam district
kerala,2021,3,TOTAL,1195340,2283771416.356572,idukki district
kerala,2021,4,TOTAL,6802679,10882144450.411564,thiruvananthapuram district
kerala,2021,4,TOTAL,1952678,3359697890.1197686,kasaragod district
kerala,2021,4,TOTAL,8689226,12215744694.721281,malappuram district
kerala,2021,4,TOTAL,1682712,2933380203.6844797,pathanamthitta district
kerala,2021,4,TOTAL,2239644,3471143216.2120275,wayanad district
kerala,2021,4,TOTAL,3177335,5086522403.521093,alappuzha district
kerala,2021,4,TOTAL,8306264,12437421004.466854,kozhikode district
kerala,2021,4,TOTAL,4107417,7277474405.384279,kollam district
kerala,2021,4,TOTAL,6471411,10748756930.39449,thrissur district
kerala,2021,4,TOTAL,3813936,6473706354.941971,palakkad district
kerala,2021,4,TOTAL,4171542,6945109953.226887,kannur district
kerala,2021,4,TOTAL,3504049,5843770525.961052,kottayam district
kerala,2021,4,TOTAL,25306923,32778937436.49068,ernakulam district
kerala,2021,4,TOTAL,1597925,2888327473.827167,idukki district
kerala,2021,2,TOTAL,4154572,6743334746.137385,thiruvananthapuram district
kerala,2021,2,TOTAL,1144742,2009156405.2288404,kasaragod district
kerala,2021,2,TOTAL,4693842,7117221910.053398,malappuram district
kerala,2021,2,TOTAL,1063832,1781057248.381074,pathanamthitta district
kerala,2021,2,TOTAL,1156091,1909814954.3066154,wayanad district
kerala,2021,2,TOTAL,1921008,3048000026.8000603,alappuzha district
kerala,2021,2,TOTAL,4726028,7499008472.489387,kozhikode district
kerala,2021,2,TOTAL,2534369,4330614971.237995,kollam district
kerala,2021,2,TOTAL,3881737,6752401585.982383,thrissur district
kerala,2021,2,TOTAL,2232317,3954891660.837982,palakkad district
kerala,2021,2,TOTAL,2477621,4226966852.6657553,kannur district
kerala,2021,2,TOTAL,2131122,3543155910.9216585,kottayam district
kerala,2021,2,TOTAL,14177054,19704497753.319965,ernakulam district
kerala,2021,2,TOTAL,896698,1606683937.7940414,idukki district
kerala,2021,1,TOTAL,3878020,6358411606.613165,thiruvananthapuram district
kerala,2021,1,TOTAL,916836,1740402213.782773,kasaragod district
kerala,2021,1,TOTAL,4147591,6618671647.034931,malappuram district
kerala,2021,1,TOTAL,860555,1542488748.5219617,pathanamthitta district
kerala,2021,1,TOTAL,991978,1807265259.0969577,wayanad district
kerala,2021,1,TOTAL,1681817,2825682876.840207,alappuzha district
kerala,2021,1,TOTAL,4287518,6990433691.332143,kozhikode district
kerala,2021,1,TOTAL,2127176,3821625432.235867,kollam district
kerala,2021,1,TOTAL,3475629,6417811869.89982,thrissur district
kerala,2021,1,TOTAL,1892633,3654239469.743036,palakkad district
kerala,2021,1,TOTAL,2044936,3708267084.5413337,kannur district
kerala,2021,1,TOTAL,1808155,3236942550.743904,kottayam district
kerala,2021,1,TOTAL,13390058,18947291978.111584,ernakulam district
kerala,2021,1,TOTAL,813440,1591435733.397046,idukki district
kerala,2020,3,TOTAL,2081035,3493171877.8317666,thiruvananthapuram district
kerala,2020,3,TOTAL,596614,1166012173.6974864,kasaragod district
kerala,2020,3,TOTAL,1898768,3664780939.093948,malappuram district
kerala,2020,3,TOTAL,489737,845216797.9095387,pathanamthitta district
kerala,2020,3,TOTAL,513419,887306330.3024907,wayanad district
kerala,2020,3,TOTAL,1034921,1556781058.1512263,alappuzha district
kerala,2020,3,TOTAL,2170142,3948266707.535822,kozhikode district
kerala,2020,3,TOTAL,1338722,2289595646.9909644,kollam district
kerala,2020,3,TOTAL,1849073,3785405397.493615,thrissur district
kerala,2020,3,TOTAL,1116331,2004283358.564612,palakkad district
kerala,2020,3,TOTAL,1278504,2162452906.343422,kannur district
kerala,2020,3,TOTAL,1001447,1888052939.6003127,kottayam district
kerala,2020,3,TOTAL,5931363,11683184896.523336,ernakulam district
kerala,2020,3,TOTAL,458604,789639621.9157053,idukki district
kerala,2020,4,TOTAL,3376010,5574649734.488936,thiruvananthapuram district
kerala,2020,4,TOTAL,890448,1587677250.122615,kasaragod district
kerala,2020,4,TOTAL,2988328,5198015036.320328,malappuram district
kerala,2020,4,TOTAL,749642,1316217608.809388,pathanamthitta district
kerala,2020,4,TOTAL,901483,1531199014.3045726,wayanad district
kerala,2020,4,TOTAL,1562242,2495781952.453473,alappuzha district
kerala,2020,4,TOTAL,3436777,5728144598.801697,kozhikode district
kerala,2020,4,TOTAL,1917078,3346551214.3340144,kollam district
kerala,2020,4,TOTAL,2628494,5026840469.302741,thrissur district
kerala,2020,4,TOTAL,1675633,3102276857.5431166,palakkad district
kerala,2020,4,TOTAL,1966681,3368866047.27071,kannur district
kerala,2020,4,TOTAL,1486474,2688432124.592808,kottayam district
kerala,2020,4,TOTAL,8950159,14375193240.807178,ernakulam district
kerala,2020,4,TOTAL,758738,1415411497.8597498,idukki district
kerala,2020,2,TOTAL,1742767,2599631080.622644,thiruvananthapuram district
kerala,2020,2,TOTAL,446953,591069175.8807278,kasaragod district
kerala,2020,2,TOTAL,1257378,1803201659.9709346,malappuram district
kerala,2020,2,TOTAL,341421,451078696.19252056,pathanamthitta district
kerala,2020,2,TOTAL,382374,519782233.3701738,wayanad district
kerala,2020,2,TOTAL,755556,942056560.3210676,alappuzha district
kerala,2020,2,TOTAL,1566564,2243504596.608429,kozhikode district
kerala,2020,2,TOTAL,893973,1193885128.37001,kollam district
kerala,2020,2,TOTAL,1351787,2341058567.0443115,thrissur district
kerala,2020,2,TOTAL,893115,1291966407.5463247,palakkad district
kerala,2020,2,TOTAL,998243,1189750957.3159876,kannur district
kerala,2020,2,TOTAL,761782,1204970922.4053957,kottayam district
kerala,2020,2,TOTAL,4530511,9056027224.418602,ernakulam district
kerala,2020,2,TOTAL,365543,466095268.53298694,idukki district
kerala,2020,1,TOTAL,1957687,3050411160.545363,thiruvananthapuram district
kerala,2020,1,TOTAL,301169,507073803.3718973,kasaragod district
kerala,2020,1,TOTAL,1032834,1707013551.1569433,malappuram district
kerala,2020,1,TOTAL,271212,438745625.6228532,pathanamthitta district
kerala,2020,1,TOTAL,289132,493187938.7452661,wayanad district
kerala,2020,1,TOTAL,655979,939182379.108365,alappuzha district
kerala,2020,1,TOTAL,1568774,2563142658.862935,kozhikode district
kerala,2020,1,TOTAL,773621,1132631398.2083387,kollam district
kerala,2020,1,TOTAL,1370029,2546348594.755377,thrissur district
kerala,2020,1,TOTAL,715756,1196433777.4224691,palakkad district
kerala,2020,1,TOTAL,703334,1073577708.9427073,kannur district
kerala,2020,1,TOTAL,752571,1330711260.7580514,kottayam district
kerala,2020,1,TOTAL,5025201,8938376106.912516,ernakulam district
kerala,2020,1,TOTAL,316223,534248866.5212162,idukki district
kerala,2019,3,TOTAL,1210326,2114421209.945346,thiruvananthapuram district
kerala,2019,3,TOTAL,181343,308649475.87950885,kasaragod district
kerala,2019,3,TOTAL,669092,1122314397.733013,malappuram district
kerala,2019,3,TOTAL,171939,288808708.7904181,pathanamthitta district
kerala,2019,3,TOTAL,176001,316938080.32937783,wayanad district
kerala,2019,3,TOTAL,412404,649647317.8447716,alappuzha district
kerala,2019,3,TOTAL,791143,1229904356.4614897,kozhikode district
kerala,2019,3,TOTAL,434861,713019785.4366323,kollam district
kerala,2019,3,TOTAL,913742,1653044268.9504738,thrissur district
kerala,2019,3,TOTAL,468478,831397770.4387538,palakkad district
kerala,2019,3,TOTAL,467512,801246829.2133518,kannur district
kerala,2019,3,TOTAL,455029,868646787.5281066,kottayam district
kerala,2019,3,TOTAL,2730518,5157574846.841607,ernakulam district
kerala,2019,3,TOTAL,203708,374195886.67161965,idukki district
kerala,2019,4,TOTAL,1653618,2665386104.807865,thiruvananthapuram district
kerala,2019,4,TOTAL,241911,416731460.5097851,kasaragod district
kerala,2019,4,TOTAL,888327,1440292240.0345955,malappuram district
kerala,2019,4,TOTAL,242926,415571876.488405,pathanamthitta district
kerala,2019,4,TOTAL,238665,420741703.5266599,wayanad district
kerala,2019,4,TOTAL,581762,859960789.4064288,alappuzha district
kerala,2019,4,TOTAL,1048192,1646744139.547135,kozhikode district
kerala,2019,4,TOTAL,625681,942036912.2773268,kollam district
kerala,2019,4,TOTAL,1136317,2093913336.262066,thrissur district
kerala,2019,4,TOTAL,607193,1069460193.0190685,palakkad district
kerala,2019,4,TOTAL,616688,1017939385.5907226,kannur district
kerala,2019,4,TOTAL,621352,1132028895.1782436,kottayam district
kerala,2019,4,TOTAL,3714876,6519567750.700622,ernakulam district
kerala,2019,4,TOTAL,281129,510951850.4557996,idukki district
kerala,2019,2,TOTAL,897152,1608596589.681378,thiruvananthapuram district
kerala,2019,2,TOTAL,132477,245117661.38155967,kasaragod district
kerala,2019,2,TOTAL,575048,950964374.0589197,malappuram district
kerala,2019,2,TOTAL,121246,231047652.4079249,pathanamthitta district
kerala,2019,2,TOTAL,117101,246051815.22228175,wayanad district
kerala,2019,2,TOTAL,282582,473109181.59596735,alappuzha district
kerala,2019,2,TOTAL,540752,968227341.5065465,kozhikode district
kerala,2019,2,TOTAL,285888,508491310.8754553,kollam district
kerala,2019,2,TOTAL,768852,1369632612.6536586,thrissur district
kerala,2019,2,TOTAL,358416,674063610.1443211,palakkad district
kerala,2019,2,TOTAL,350753,624420173.4544072,kannur district
kerala,2019,2,TOTAL,373169,682101020.9961852,kottayam district
kerala,2019,2,TOTAL,2327469,4150046405.233533,ernakulam district
kerala,2019,2,TOTAL,152921,299501811.97341865,idukki district
kerala,2019,1,TOTAL,736407,1242525637.5853531,thiruvananthapuram district
kerala,2019,1,TOTAL,139502,225830406.45484847,kasaragod district
kerala,2019,1,TOTAL,695313,892807636.0664957,malappuram district
kerala,2019,1,TOTAL,123465,215762682.84896186,pathanamthitta district
kerala,2019,1,TOTAL,109869,207649993.7055291,wayanad district
kerala,2019,1,TOTAL,252186,388624847.98847747,alappuzha district
kerala,2019,1,TOTAL,705959,1018056389.0463977,kozhikode district
kerala,2019,1,TOTAL,267030,424402104.36782134,kollam district
kerala,2019,1,TOTAL,583045,940781808.7837638,thrissur district
kerala,2019,1,TOTAL,390957,618358114.4295684,palakkad district
kerala,2019,1,TOTAL,309217,493947068.763232,kannur district
kerala,2019,1,TOTAL,348566,558480707.3401135,kottayam district
kerala,2019,1,TOTAL,1657527,2766048426.726511,ernakulam district
kerala,2019,1,TOTAL,149996,241755310.74257103,idukki district
gujarat,2018,3,TOTAL,323633,429055975.57140917,anand district
gujarat,2018,3,TOTAL,205815,332432425.1878123,jamnagar district
gujarat,2018,3,TOTAL,52981,93593822.44966702,devbhumi dwarka district
gujarat,2018,3,TOTAL,402342,650585707.9949487,rajkot district
gujarat,2018,3,TOTAL,104593,116101548.31975947,aravallis district
gujarat,2018,3,TOTAL,24361,36129430.11672479,chhotaudepur district
gujarat,2018,3,TOTAL,144375,102025353.5677173,botad district
gujarat,2018,3,TOTAL,480222,695864170.869137,bharuch district
gujarat,2018,3,TOTAL,374470,397576856.46584713,bhavnagar district
gujarat,2018,3,TOTAL,81925,122475986.0396744,junagadh district
gujarat,2018,3,TOTAL,464894,561504997.461841,mahesana district
gujarat,2018,3,TOTAL,10218,9424631.491985487,the dangs district
gujarat,2018,3,TOTAL,206410,246457729.21617603,kheda district
gujarat,2018,3,TOTAL,1899586,3203734473.971199,surat district
gujarat,2018,3,TOTAL,30518,57638931.54277685,porbandar district
gujarat,2018,3,TOTAL,479518,791502891.3922588,gandhinagar district
gujarat,2018,3,TOTAL,126887,163521220.9212614,panch mahals district
gujarat,2018,3,TOTAL,30132,40376011.08215976,narmada district
gujarat,2018,3,TOTAL,122507,129249889.99994646,gir somnath district
gujarat,2018,3,TOTAL,342131,511548024.0492444,valsad district
gujarat,2018,3,TOTAL,36935,54644809.422828116,mahisagar district
gujarat,2018,3,TOTAL,159109,231377990.30344963,sabar kantha district
gujarat,2018,3,TOTAL,47427,65631763.76663714,tapi district
gujarat,2018,3,TOTAL,773456,1452835059.4761379,vadodara district
gujarat,2018,3,TOTAL,396566,532922632.75609964,banas kantha district
gujarat,2018,3,TOTAL,123454,174828237.91726425,amreli district
gujarat,2018,3,TOTAL,2600288,4740981792.133425,ahmadabad district
gujarat,2018,3,TOTAL,88911,111486621.62173408,dohad district
gujarat,2018,3,TOTAL,264465,444074057.64377546,navsari district
gujarat,2018,3,TOTAL,274613,262983521.00512958,patan district
gujarat,2018,3,TOTAL,421411,764023467.8126487,kachchh district
gujarat,2018,3,TOTAL,126809,167911866.77367234,surendranagar district
gujarat,2018,3,TOTAL,113187,171902527.9310693,morbi district
gujarat,2018,4,TOTAL,409783,621490811.2507999,anand district
gujarat,2018,4,TOTAL,254856,456876624.34410954,jamnagar district
gujarat,2018,4,TOTAL,69269,130226108.73706305,devbhumi dwarka district
gujarat,2018,4,TOTAL,472933,879868564.9668198,rajkot district
gujarat,2018,4,TOTAL,113023,167858449.1970446,aravallis district
gujarat,2018,4,TOTAL,39167,58265012.87716615,chhotaudepur district
gujarat,2018,4,TOTAL,116616,118512861.02892525,botad district
gujarat,2018,4,TOTAL,603122,1036812125.2621627,bharuch district
gujarat,2018,4,TOTAL,439954,575505679.8186091,bhavnagar district
gujarat,2018,4,TOTAL,112596,187291563.97802573,junagadh district
gujarat,2018,4,TOTAL,529470,758586454.1320899,mahesana district
gujarat,2018,4,TOTAL,13830,15606240.627526935,the dangs district
gujarat,2018,4,TOTAL,249181,339198462.57013136,kheda district
gujarat,2018,4,TOTAL,2225031,4270243993.924238,surat district
gujarat,2018,4,TOTAL,37241,81446556.1063475,porbandar district
gujarat,2018,4,TOTAL,693588,1143266870.1325016,gandhinagar district
gujarat,2018,4,TOTAL,171008,242488493.74769223,panch mahals district
gujarat,2018,4,TOTAL,45497,67996133.59784442,narmada district
gujarat,2018,4,TOTAL,111341,188801796.29554066,gir somnath district
gujarat,2018,4,TOTAL,468363,753128666.5596428,valsad district
gujarat,2018,4,TOTAL,54204,97344184.68192157,mahisagar district
gujarat,2018,4,TOTAL,221346,324435340.69529986,sabar kantha district
gujarat,2018,4,TOTAL,67133,101456950.93813746,tapi district
gujarat,2018,4,TOTAL,1047381,2063816597.5452976,vadodara district
gujarat,2018,4,TOTAL,529655,758278914.52389,banas kantha district
gujarat,2018,4,TOTAL,158887,264690195.61403865,amreli district
gujarat,2018,4,TOTAL,3990090,6515656157.237562,ahmadabad district
gujarat,2018,4,TOTAL,81195,153961246.76764563,dohad district
gujarat,2018,4,TOTAL,325071,581253728.2501203,navsari district
gujarat,2018,4,TOTAL,237077,312693116.5895891,patan district
gujarat,2018,4,TOTAL,537116,1068486738.7583004,kachchh district
gujarat,2018,4,TOTAL,169568,237579417.08447012,surendranagar district
gujarat,2018,4,TOTAL,138711,257863044.94200054,morbi district
gujarat,2018,2,TOTAL,200941,276029311.7785317,anand district
gujarat,2018,2,TOTAL,157949,254032915.575365,jamnagar district
gujarat,2018,2,TOTAL,39911,60261359.43473798,devbhumi dwarka district
gujarat,2018,2,TOTAL,283913,465751106.6448111,rajkot district
gujarat,2018,2,TOTAL,68943,79068918.37969582,aravallis district
gujarat,2018,2,TOTAL,18298,23911236.19560639,chhotaudepur district
gujarat,2018,2,TOTAL,73201,50785993.514899634,botad district
gujarat,2018,2,TOTAL,289862,428830769.63445514,bharuch district
gujarat,2018,2,TOTAL,253332,265850891.74358374,bhavnagar district
gujarat,2018,2,TOTAL,71257,100127668.88866127,junagadh district
gujarat,2018,2,TOTAL,286014,362586915.57954156,mahesana district
gujarat,2018,2,TOTAL,7935,8648152.66921072,the dangs district
gujarat,2018,2,TOTAL,140355,159527232.77717692,kheda district
gujarat,2018,2,TOTAL,1310963,2189526110.381512,surat district
gujarat,2018,2,TOTAL,23157,41711067.45966727,porbandar district
gujarat,2018,2,TOTAL,315542,522133969.7111994,gandhinagar district
gujarat,2018,2,TOTAL,98663,109582248.60360782,panch mahals district
gujarat,2018,2,TOTAL,22076,27318715.13639736,narmada district
gujarat,2018,2,TOTAL,62910,88369182.13478208,gir somnath district
gujarat,2018,2,TOTAL,233931,330877194.1001264,valsad district
gujarat,2018,2,TOTAL,36682,51572265.8950537,mahisagar district
gujarat,2018,2,TOTAL,129122,166288136.40124303,sabar kantha district
gujarat,2018,2,TOTAL,40069,49495860.353384465,tapi district
gujarat,2018,2,TOTAL,528893,975136493.2075567,vadodara district
gujarat,2018,2,TOTAL,307928,362168353.1498716,banas kantha district
gujarat,2018,2,TOTAL,82377,115377054.70731172,amreli district
gujarat,2018,2,TOTAL,1809774,3307127930.439745,ahmadabad district
gujarat,2018,2,TOTAL,47285,75876261.77400178,dohad district
gujarat,2018,2,TOTAL,200818,335776476.8000446,navsari district
gujarat,2018,2,TOTAL,135797,146904618.1339515,patan district
gujarat,2018,2,TOTAL,287874,494142161.98879945,kachchh district
gujarat,2018,2,TOTAL,102043,123903699.15787673,surendranagar district
gujarat,2018,2,TOTAL,77918,113984499.28873283,morbi district
gujarat,2018,1,TOTAL,166658,181858557.89906442,anand district
gujarat,2018,1,TOTAL,121341,166162325.33642912,jamnagar district
gujarat,2018,1,TOTAL,30538,38615229.59304487,devbhumi dwarka district
gujarat,2018,1,TOTAL,219190,296803513.7880937,rajkot district
gujarat,2018,1,TOTAL,55016,41323327.901426904,aravallis district
gujarat,2018,1,TOTAL,12962,13597431.644077772,chhotaudepur district
gujarat,2018,1,TOTAL,50541,30496629.095891375,botad district
gujarat,2018,1,TOTAL,210073,249246117.13529772,bharuch district
gujarat,2018,1,TOTAL,182948,171495425.58982483,bhavnagar district
gujarat,2018,1,TOTAL,56897,69940293.0266568,junagadh district
gujarat,2018,1,TOTAL,227748,213031001.6165129,mahesana district
gujarat,2018,1,TOTAL,5441,4783138.826001479,the dangs district
gujarat,2018,1,TOTAL,104154,94652160.87215446,kheda district
gujarat,2018,1,TOTAL,983723,1346833710.5223997,surat district
gujarat,2018,1,TOTAL,16381,28254689.482644804,porbandar district
gujarat,2018,1,TOTAL,237393,318002413.6906459,gandhinagar district
gujarat,2018,1,TOTAL,86317,65556534.78851059,panch mahals district
gujarat,2018,1,TOTAL,13920,15120948.428387363,narmada district
gujarat,2018,1,TOTAL,49292,50970540.98586127,gir somnath district
gujarat,2018,1,TOTAL,168659,191337866.46684927,valsad district
gujarat,2018,1,TOTAL,25888,24228879.819740117,mahisagar district
gujarat,2018,1,TOTAL,105266,88114407.80209638,sabar kantha district
gujarat,2018,1,TOTAL,29217,30555640.68796905,tapi district
gujarat,2018,1,TOTAL,387998,604645570.2100984,vadodara district
gujarat,2018,1,TOTAL,237457,197883270.2126429,banas kantha district
gujarat,2018,1,TOTAL,66032,75032118.59542929,amreli district
gujarat,2018,1,TOTAL,1436152,2153123692.1028624,ahmadabad district
gujarat,2018,1,TOTAL,39278,45587112.10032356,dohad district
gujarat,2018,1,TOTAL,159975,229707588.71710333,navsari district
gujarat,2018,1,TOTAL,105705,81974812.41577709,patan district
gujarat,2018,1,TOTAL,217912,316933354.7930958,kachchh district
gujarat,2018,1,TOTAL,80486,71735564.99080022,surendranagar district
gujarat,2018,1,TOTAL,58217,70378385.89627899,morbi district
gujarat,2022,3,TOTAL,3910410,6469350595.472251,anand district
gujarat,2022,3,TOTAL,3714625,5733544044.074508,jamnagar district
gujarat,2022,3,TOTAL,918151,1779143512.572445,devbhumi dwarka district
